CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Churn_Probability,Risk_Segment,Action,Simulated_Outcome,Risk_Category
711745233,30,0,22,1,2,4,13894.0,0,13894.0,0.845,9351,69,0.533,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718279008,44,3,36,5,2,3,25276.0,0,25276.0,0.849,2282,38,0.583,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713857758,53,1,36,6,3,1,5842.0,198,5644.0,0.396,1828,44,0.517,0.034,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709996833,31,1,36,6,3,5,12359.0,0,12359.0,0.843,7528,70,0.628,0.0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
821749608,41,3,37,3,3,3,19402.0,0,19402.0,0.58,1937,51,0.594,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716136333,40,4,24,5,2,1,4212.0,2517,1695.0,0.718,2725,41,0.519,0.598,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708660408,40,1,36,4,2,4,1737.0,1689,48.0,0.644,2459,43,0.536,0.972,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721365033,37,3,36,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719806233,36,1,20,3,2,2,34516.0,0,34516.0,0.531,2686,59,0.788,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
716331408,52,4,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720949083,44,3,33,5,3,5,3075.0,2517,558.0,0.922,3534,53,0.71,0.819,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713104458,46,2,31,3,3,5,7869.0,0,7869.0,0.692,998,25,0.562,0.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
717368208,49,1,36,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789052308,40,3,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710533233,38,1,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716354883,59,0,49,2,3,2,9076.0,0,9076.0,0.899,3048,53,0.656,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
708821733,43,3,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720124758,49,3,40,5,4,3,2509.0,450,2059.0,0.654,2239,47,0.621,0.179,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713736333,41,3,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713388108,62,0,51,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715762083,46,0,36,6,3,2,30501.0,2030,28471.0,0.56,2525,45,0.5,0.067,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714424533,41,4,36,6,2,2,1655.0,0,1655.0,0.496,2156,37,0.194,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711935283,55,5,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
772687983,53,3,43,5,3,3,8404.0,1498,6906.0,0.922,4811,56,0.556,0.178,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714408933,44,4,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
826421958,46,1,42,5,4,1,1438.3,0,1438.3,0.637,1843,44,0.63,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713573508,41,4,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712434708,52,3,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721129383,53,1,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710292333,44,3,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712555233,59,0,48,4,1,2,4205.0,710,3495.0,0.504,2023,38,0.727,0.169,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721126833,51,2,41,5,2,3,14902.0,0,14902.0,0.312,2038,39,0.625,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
798553158,62,1,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
814483608,47,4,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709296558,53,2,36,3,2,2,18551.0,1434,17117.0,1.149,5364,90,0.765,0.077,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713347608,54,2,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718840833,49,3,36,1,3,4,4601.0,0,4601.0,0.962,9610,76,0.689,0.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718626033,47,3,39,2,3,2,10061.0,0,10061.0,0.787,2802,52,0.529,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711116133,50,1,37,3,2,4,1838.0,0,1838.0,0.743,2461,47,1.136,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
780720258,45,4,34,4,2,3,3489.0,2517,972.0,0.721,2684,39,0.56,0.721,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720432858,40,4,36,4,1,3,2316.0,1510,806.0,0.554,3471,63,0.75,0.652,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718934058,36,2,26,4,3,2,2845.0,2517,328.0,0.686,2396,51,0.5,0.885,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720824883,48,1,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718404783,59,0,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713259858,26,0,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709232808,44,3,34,2,3,2,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
820047858,44,4,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.471,0.619,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718353633,50,1,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.744,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
713131158,58,2,46,1,3,1,10286.0,0,10286.0,0.908,8199,59,0.903,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717583908,57,1,45,1,6,1,15030.0,1395,13635.0,0.625,7603,81,0.588,0.093,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710721858,46,3,37,2,3,4,5542.0,0,5542.0,0.808,8246,59,0.639,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718614183,43,4,31,6,2,2,13651.0,0,13651.0,1.046,9772,71,0.775,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716573058,54,3,36,3,3,4,1438.3,0,1438.3,0.499,1598,40,0.29,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718137183,58,1,38,4,2,3,3331.0,2251,1080.0,1.044,5379,92,0.643,0.676,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
758583708,37,3,24,2,1,4,2802.0,2460,342.0,1.029,1406,28,0.077,0.878,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
817108083,55,3,35,3,3,3,14266.0,1341,12925.0,0.309,1625,34,0.36,0.094,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712665633,43,3,30,6,1,4,12952.0,1864,11088.0,0.414,3472,51,0.457,0.144,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717219933,47,3,35,4,3,6,2402.0,628,1774.0,0.689,1930,48,0.6,0.261,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714919308,32,0,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714272658,43,2,24,2,3,2,2962.0,2517,445.0,1.046,929,31,0.409,0.85,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
807136758,58,2,53,3,0,2,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
785432733,42,4,36,2,3,3,15433.0,0,15433.0,0.865,966,22,1.2,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717406983,30,2,36,4,3,3,5281.0,0,5281.0,0.535,8395,62,0.722,0.0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
826775058,43,3,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713788083,28,1,36,4,2,5,1624.0,0,1624.0,0.299,1897,35,0.25,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712294083,54,2,44,4,3,4,3778.0,0,3778.0,0.739,2367,45,0.452,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
708152358,54,1,36,1,3,2,18512.0,1664,16848.0,0.889,8019,57,0.583,0.09,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
713229633,45,0,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
779029458,54,1,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
798041508,50,4,44,2,3,2,3201.0,2517,684.0,0.445,1880,42,0.355,0.786,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713011683,37,3,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712563408,33,2,18,1,1,6,5600.0,2517,3083.0,0.628,2296,46,0.586,0.449,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712767858,42,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719804208,36,2,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718665033,44,5,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714246333,58,4,48,1,4,3,5396.0,1803,3593.0,0.493,2107,39,0.393,0.334,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708412758,33,3,36,5,2,3,1457.0,0,1457.0,0.677,2200,45,0.364,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716987358,29,0,15,2,1,3,8022.0,0,8022.0,0.381,5660,59,0.735,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713930433,57,2,36,5,3,3,4316.0,0,4316.0,0.363,1920,53,0.472,0.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710082708,44,4,32,2,4,2,23957.0,2102,21855.0,0.997,1276,26,0.733,0.088,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711535158,46,1,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715497558,44,1,36,6,3,3,3052.0,0,3052.0,0.868,2598,47,0.469,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708916083,49,0,37,5,2,3,1749.0,0,1749.0,1.006,2510,38,0.407,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720983733,44,3,36,2,3,3,15422.0,864,14558.0,0.578,2136,54,0.8,0.056,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711835758,50,3,42,4,5,3,34516.0,2099,32417.0,0.449,1756,35,0.25,0.061,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714346608,51,2,36,3,1,4,1495.0,0,1495.0,0.528,2220,50,0.562,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789365508,49,2,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
712925808,51,1,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
713474733,51,2,31,5,3,2,1438.3,327,1111.3,0.528,1783,40,0.481,0.227,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710638233,41,2,25,4,2,3,4277.0,2186,2091.0,0.804,8764,69,0.683,0.511,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708692583,44,2,31,3,3,3,1506.0,168,1338.0,0.671,2312,44,0.467,0.112,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709161108,44,1,33,3,2,4,2540.0,0,2540.0,0.212,1531,31,0.107,0.0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713772333,45,3,34,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708563433,65,0,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789497283,50,2,42,1,3,2,34162.0,1723,32439.0,0.429,7572,56,0.697,0.05,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708386958,47,3,34,3,3,2,1561.0,0,1561.0,0.502,1947,28,0.556,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714848958,47,2,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715014633,32,0,36,6,3,2,8791.0,0,8791.0,0.894,2579,51,0.594,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713741358,46,5,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
815062383,35,2,30,3,3,1,4549.0,1193,3356.0,0.445,1914,33,0.5,0.262,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712157958,44,3,36,1,3,2,10908.0,0,10908.0,0.983,4883,42,0.5,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
773667708,50,1,44,3,4,3,7050.0,1008,6042.0,0.639,2176,39,0.56,0.143,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789129033,44,5,32,5,3,2,14910.0,877,14033.0,0.772,1150,26,0.625,0.059,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716832858,46,3,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711772008,35,3,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710428308,55,4,51,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720986958,50,2,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
763681908,34,3,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
828215508,55,2,50,4,4,3,1438.3,0,1438.3,0.639,1785,33,0.32,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716053083,33,2,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
780086658,43,4,28,3,2,4,18229.0,0,18229.0,0.544,2060,39,0.625,0.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
716317458,51,2,36,3,3,3,4281.0,0,4281.0,0.447,1723,44,0.375,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
767294658,56,2,50,2,2,3,16867.0,0,16867.0,0.885,654,14,0.4,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716644008,55,3,36,4,3,4,34516.0,0,34516.0,1.007,9931,70,0.75,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
717696333,44,4,36,4,3,3,34516.0,0,34516.0,1.043,5425,60,0.875,0.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
788965683,49,4,36,6,3,3,1438.3,0,1438.3,0.782,2170,41,0.464,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
781306758,58,2,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712441308,41,4,25,2,2,3,29295.0,0,29295.0,1.411,9865,65,0.711,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
805313808,52,3,47,2,2,3,8018.0,134,7884.0,0.717,2409,38,0.31,0.017,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711887583,47,2,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
826471458,42,3,38,2,3,3,6967.0,1767,5200.0,0.54,1919,38,0.52,0.254,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
795784008,44,3,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
769574883,41,2,32,3,1,3,12804.0,2517,10287.0,0.892,1101,37,0.276,0.197,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
